suite,problem,maximize,objective,feasible,proven,elapsedMs,solver,budgetMs,format,structure,numGlobal,numLinear,boolHeavy
hakank,drinking_game/drinking_game,false,,true,false,162,cp-sat,10000,minizinc,linear,0,2,false
hakank,drive_ya_nuts/drive_ya_nuts,false,,true,false,365,cp-sat,10000,minizinc,global,5,0,false
hakank,dudeney_bishop_placement/dudeney_bishop_placement1,false,8.0,true,true,46,cp-sat,10000,minizinc,linear,0,3,false
hakank,dudeney_bishop_placement/dudeney_bishop_placement2,true,14.0,true,true,17,cp-sat,10000,minizinc,linear,0,3,false
hakank,dudeney_numbers/dudeney_numbers,false,,true,false,166,cp-sat,10000,minizinc,linear,0,3,false
hakank,earthlin/earthlin,false,,true,false,172,cp-sat,10000,minizinc,linear,0,4,false
hakank,egg_basket/egg_basket,false,301.0,true,true,1,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,ein_ein_ein_ein_vier/ein_ein_ein_ein_vier,false,,true,false,185,cp-sat,10000,minizinc,global,1,0,false
hakank,einav_puzzle/einav_puzzle,false,812.0,true,true,921,cp-sat,10000,minizinc,linear,0,5,false
hakank,einstein_hurlimann/einstein_hurlimann,false,,true,false,237,cp-sat,10000,minizinc,global,5,0,false
hakank,einstein_opl/einstein_opl,false,,true,false,286,cp-sat,10000,minizinc,global,5,0,false
hakank,element_greatereq/element_greatereq,false,,true,false,151,cp-sat,10000,minizinc,global,1,0,false
hakank,element_lesseq/element_lesseq,false,,true,false,144,cp-sat,10000,minizinc,global,1,0,false
hakank,element_matrix/element_matrix,false,,true,false,139,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,element_product/element_product,false,,true,false,174,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,element_sparse/element_sparse,false,,true,false,159,cp-sat,10000,minizinc,global,3,0,false
hakank,elementn/elementn,false,,true,false,134,cp-sat,10000,minizinc,global,1,0,false
hakank,elements/elements,false,,true,false,147,cp-sat,10000,minizinc,global,4,0,false
hakank,elements_alldifferent/elements_alldifferent,false,,true,false,194,cp-sat,10000,minizinc,global,3,0,false
hakank,elevator/elevator_6_3,false,,true,true,7,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,elevator/elevator_8_4,false,,true,true,1585,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,eliza_pseudonym/eliza_pseudonym7,false,,true,false,245,cp-sat,10000,minizinc,global,2,0,false
hakank,enclosed_tiles/enclosed_tiles,false,,true,false,268,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,enigma/enigma,false,,true,false,375,cp-sat,10000,minizinc,linear,0,31,false
hakank,enigma/enigma_1000,false,,true,false,378,cp-sat,10000,minizinc,global,1,0,false
hakank,enigma/enigma_1001,false,,true,false,492,cp-sat,10000,minizinc,global,1,0,false
hakank,enigma/enigma_1293,false,,true,false,344,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,enigma/enigma_1530,false,,true,false,253,cp-sat,10000,minizinc,global,1,1,false
hakank,enigma/enigma_1535,false,,true,false,1777,cp-sat,10000,minizinc,linear,0,1,false
hakank,enigma/enigma_1553,false,,true,false,472,cp-sat,10000,minizinc,global,2,3,false
hakank,enigma/enigma_1555,false,,true,false,508,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,enigma/enigma_1557,false,,true,false,320,cp-sat,10000,minizinc,linear,0,1,false
hakank,enigma/enigma_1568,false,,true,false,451,cp-sat,10000,minizinc,global,1,0,false
hakank,enigma/enigma_1570,false,205452.0,true,true,482,cp-sat,10000,minizinc,global,1,1,false
hakank,enigma/enigma_1573,false,,true,false,363,cp-sat,10000,minizinc,global,1,0,false
hakank,enigma/enigma_1574,false,,true,false,476,cp-sat,10000,minizinc,global,2,1,false
hakank,enigma/enigma_1576,false,,true,false,283,cp-sat,10000,minizinc,global,3,0,false
hakank,enigma/enigma_1577,false,,true,false,256,cp-sat,10000,minizinc,global,1,1,false
hakank,enigma/enigma_1615,false,,true,false,281,cp-sat,10000,minizinc,global,1,0,false
hakank,enigma/enigma_1631,false,,true,false,363,cp-sat,10000,minizinc,global,1,0,false
hakank,enigma/enigma_843,false,,true,false,474,cp-sat,10000,minizinc,global,1,1,false
hakank,enigma_1266_unhelpful_square/enigma_1266_unhelpful_square,false,,true,false,239,cp-sat,10000,minizinc,global,1,2,false
hakank,enigma_441_the_colored_painting/enigma_441_the_colored_painting,false,,true,false,294,cp-sat,10000,minizinc,global,2,0,false
hakank,enigma_95_for_love_and_money/enigma_95_for_love_and_money,false,,true,false,235,cp-sat,10000,minizinc,global,3,1,false
hakank,enigma_birthday_magic/enigma_birthday_magic,false,,true,false,151,cp-sat,10000,minizinc,linear,0,4,false
hakank,enigma_circular_chain/enigma_circular_chain,false,,true,false,3261,cp-sat,10000,minizinc,global,1,4,false
hakank,enigma_counting_pennies/enigma_counting_pennies,false,,true,false,474,cp-sat,10000,minizinc,global,1,2,false
hakank,enigma_eight_times/enigma_eight_times,false,,true,false,248,cp-sat,10000,minizinc,global,5,3,false
hakank,enigma_eight_times/enigma_eight_times2,false,,true,false,324,cp-sat,10000,minizinc,global,1,3,false
hakank,enigma_eighteen/enigma_eighteen,false,,true,false,353,cp-sat,10000,minizinc,global,1,0,false
hakank,enigma_five_fives/enigma_five_fives,false,,true,false,320,cp-sat,10000,minizinc,global,1,2,false
hakank,enigma_planets/enigma_planets,false,,true,false,483,cp-sat,10000,minizinc,global,1,0,false
hakank,enigma_portuguese_squares/enigma_portuguese_squares,false,,true,false,435,cp-sat,10000,minizinc,global,1,0,false
hakank,eq/eq10,false,,true,false,275,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,equal_sized_groups/equal_sized_groups,false,26.0,true,true,660,cp-sat,10000,minizinc,global,3,4,false
hakank,equation/equation,false,,true,false,195,cp-sat,10000,minizinc,linear,0,6,false
hakank,equivalent/equivalent,false,,true,false,150,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,ett_ett_ett_ett_ett__fem/ett_ett_ett_ett_ett__fem,false,,true,false,263,cp-sat,10000,minizinc,global,1,0,false
hakank,euler/euler31,false,,true,false,134,cp-sat,10000,minizinc,linear,0,1,false
hakank,euler/euler5,false,,true,false,166,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,euler/euler5b,false,,true,false,163,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,euler/euler_1,false,,true,false,184,cp-sat,10000,minizinc,linear,0,1,false
hakank,euler/euler_18,true,1074.0,true,true,194,cp-sat,10000,minizinc,global,2,1,false
hakank,euler/euler_2,false,,true,false,160,cp-sat,10000,minizinc,linear,0,1,false
hakank,euler/euler_39,true,4.0,true,false,558,cp-sat,10000,minizinc,linear,0,1,false
hakank,euler/euler_6,false,,true,false,260,cp-sat,10000,minizinc,linear,0,2,false
hakank,euler/euler_9,false,,true,false,450,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,evens/evens,false,,true,false,291,cp-sat,10000,minizinc,linear,0,3,false
hakank,evens/evens2,false,,true,false,370,cp-sat,10000,minizinc,linear,0,3,false
hakank,evision/evision,false,10.0,true,true,156,cp-sat,10000,minizinc,linear,0,5,false
hakank,exact_cover_dlx/exact_cover_dlx,false,,true,false,263,cp-sat,10000,minizinc,linear,0,2,false
hakank,exact_cover_dlx_matrix/exact_cover_dlx_matrix,false,,true,false,245,cp-sat,10000,minizinc,linear,0,1,false
hakank,examination_scheduling/examination_scheduling,false,3.0,true,true,526,cp-sat,10000,minizinc,global,1,4,false
hakank,exodus/exodus,false,,true,false,242,cp-sat,10000,minizinc,global,3,0,false
hakank,eyedrop_optimize/eyedrop_optimize,true,36.0,true,true,170,cp-sat,10000,minizinc,global,5,5,false
hakank,eyedrop_optimize/eyedrop_optimize2,true,110.0,true,false,1168,cp-sat,10000,minizinc,global,4,4,false
hakank,facility_location_problem/facility_location_problem,false,4570.0,true,true,1085,cp-sat,10000,minizinc,global,2,6,false
hakank,factorial/factorial,false,,true,false,102,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,fair_split_into_3_groups/fair_split_into_3_groups,false,166834.0,true,true,1131,cp-sat,10000,minizinc,global,12,7,false
hakank,fair_xmas_duty/fair_xmas_duty_2014,false,3.0,true,true,278,cp-sat,10000,minizinc,linear,0,5,false
hakank,fairies/fairies,false,,true,false,163,cp-sat,10000,minizinc,linear,0,4,false
hakank,family/family,false,,true,false,129,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,family_riddle/family_riddle,false,,true,false,242,cp-sat,10000,minizinc,global,4,9,false
hakank,family_riddle/family_riddle2,false,,true,false,341,cp-sat,10000,minizinc,global,4,9,false
hakank,fancy/fancy,false,10.0,true,true,2,cp-sat,10000,minizinc,pseudo-boolean,0,0,true
hakank,farm_puzzle/farm_puzzle,false,,true,false,240,cp-sat,10000,minizinc,global,2,1,false
hakank,farm_puzzle/farm_puzzle0,false,,true,false,169,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,farmer_and_cows/farmer_and_cows,false,,true,false,568,cp-sat,10000,minizinc,global,3,3,false
hakank,farmer_and_cows_mip/farmer_and_cows_mip,false,,true,false,598,cp-sat,10000,minizinc,global,1,4,false
hakank,fib_test/fib_test2,false,,true,false,164,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,fill_a_pix/fill_a_pix,false,,true,false,139,cp-sat,10000,minizinc,linear,0,1,false
hakank,fill_in_the_squares/fill_in_the_squares,false,,true,false,612,cp-sat,10000,minizinc,global,3,6,false
hakank,filling_table_with_ticks/filling_table_with_ticks,false,,true,false,376,cp-sat,10000,minizinc,global,4,3,false
hakank,finding_celebrities/finding_celebrities,false,,true,false,290,cp-sat,10000,minizinc,linear,0,1,false
hakank,finding_celebrities/finding_celebrities2,false,,true,false,282,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,five/five,false,15.0,true,true,205,cp-sat,10000,minizinc,linear,0,3,false
hakank,five_brigades/five_brigades,false,,true,false,246,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,five_elements/five_elements,false,11.0,true,true,14,cp-sat,10000,minizinc,global,1,2,false
hakank,five_floors/five_floors,false,,true,false,219,cp-sat,10000,minizinc,global,1,0,false
hakank,five_statements/five_statements,false,,true,false,173,cp-sat,10000,minizinc,linear,0,2,false
hakank,five_translators/five_translators,false,,true,false,237,cp-sat,10000,minizinc,linear,0,4,false
hakank,five_translators/five_translators2,false,,true,false,316,cp-sat,10000,minizinc,linear,0,6,false
hakank,fix_points/fix_points,false,,true,false,155,cp-sat,10000,minizinc,linear,0,1,false
hakank,fixed_charge/fixed_charge,true,75.0,true,true,11,cp-sat,10000,minizinc,linear,0,3,false
hakank,fizz_buzz/fizz_buzz,false,,true,false,191,cp-sat,10000,minizinc,linear,0,1,false
hakank,football/football,true,30000.0,true,true,12,cp-sat,10000,minizinc,global,3,3,false
hakank,four_islands/four_islands,false,,true,false,238,cp-sat,10000,minizinc,global,3,0,false
hakank,four_numbers/four_numbers,false,,true,false,256,cp-sat,10000,minizinc,global,1,1,false
hakank,four_rectangles/four_rectangles,false,,true,false,167,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,four_same_friends/four_same_friends,false,2.0,true,true,28,cp-sat,10000,minizinc,global,1,0,false
hakank,four_trees/four_trees,false,,true,false,244,cp-sat,10000,minizinc,global,2,0,false
hakank,fractions/fractions,false,,true,false,371,cp-sat,10000,minizinc,global,1,0,false
hakank,franklin_8x8_magic_square/franklin_8x8_magic_square,false,,true,false,431,cp-sat,10000,minizinc,global,2,0,false
hakank,freight_transfer/freight_transfer,false,530.0,true,true,2,cp-sat,10000,minizinc,linear,0,2,false
hakank,full_adder/full_adder,false,,true,false,152,cp-sat,10000,minizinc,pseudo-boolean,0,0,true
hakank,funny_dice/funny_dice,false,,true,false,1911,cp-sat,10000,minizinc,linear,0,3,false
hakank,furniture/furniture,false,9600.0,true,true,2,cp-sat,10000,minizinc,global,1,4,false
hakank,furniture_moving/furniture_moving,false,60.0,true,true,13,cp-sat,10000,minizinc,global,2,0,false
hakank,futoshiki/futoshiki,false,,true,false,195,cp-sat,10000,minizinc,global,2,0,false
hakank,g4g_matrix/g4g_matrix,false,,true,false,2501,cp-sat,10000,minizinc,global,1,5,false
hakank,gap/gap,false,261.0,true,true,63,cp-sat,10000,minizinc,linear,0,3,false
hakank,gardner_dinner/gardner_dinner,false,,true,false,6345,cp-sat,10000,minizinc,global,1,0,false
hakank,gardner_prime_puzzle/gardner_prime_puzzle,false,,true,false,279,cp-sat,10000,minizinc,linear,0,1,false
hakank,gardner_sum_square/gardner_sum_square,false,34.0,true,true,173,cp-sat,10000,minizinc,global,2,0,false
hakank,gardner_two_plus_two/gardner_two_plus_two,false,,true,false,237,cp-sat,10000,minizinc,global,1,0,false
hakank,gather_homage_martin/gather_homage_martin,false,,true,false,166,cp-sat,10000,minizinc,global,1,0,false
hakank,gcd_lcm/gcd_lcm,false,,true,false,1036,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,general_store/general_store,false,,true,false,660,cp-sat,10000,minizinc,global,1,0,false
hakank,generalized_knapsack_problem/generalized_knapsack_problem,true,160.0,true,true,12,cp-sat,10000,minizinc,global,4,2,false
hakank,geost_test/geost_test,false,9.0,true,true,67,cp-sat,10000,minizinc,global,1,2,false
hakank,giant_cat_army_riddle/giant_cat_army_riddle,false,,true,false,453,cp-sat,10000,minizinc,global,1,0,false
hakank,giapetto/giapetto,true,180.0,true,true,8,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,global_cardinality_no_loop/global_cardinality_no_loop,false,,true,false,156,cp-sat,10000,minizinc,global,2,2,false
hakank,global_cardinality_table/global_cardinality_table,false,,true,false,114,cp-sat,10000,minizinc,global,3,1,false
hakank,global_cardinality_with_costs/global_cardinality_with_costs,false,,true,false,180,cp-sat,10000,minizinc,linear,0,3,false
hakank,global_contiguity/global_contiguity,false,,true,false,150,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,global_contiguity/global_contiguity2,false,,true,false,331,cp-sat,10000,minizinc,linear,0,2,false
hakank,golf_puzzle/golf_puzzle,false,26.0,true,true,7427,cp-sat,10000,minizinc,linear,0,1,false
hakank,good_burger_puzzlor/good_burger_puzzlor,true,280.0,true,true,206,cp-sat,10000,minizinc,linear,0,4,false
hakank,graceful_labeling/graceful_labeling,false,,true,false,444,cp-sat,10000,minizinc,global,1,0,false
hakank,graph_degree_sequence/graph_degree_sequence,false,,true,false,110,cp-sat,10000,minizinc,linear,0,2,false
hakank,graph_partition/graph_partition,false,5.0,true,true,97,cp-sat,10000,minizinc,linear,0,5,false
hakank,gray_code/gray_code,false,,true,false,372,cp-sat,10000,minizinc,global,2,4,false
hakank,greatest_combination/greatest_combination,true,33.0,true,true,5,cp-sat,10000,minizinc,global,3,2,false
hakank,grid_puzzle/grid_puzzle,false,,true,false,179,cp-sat,10000,minizinc,global,2,1,false
hakank,grime_puzzle/grime_puzzle,false,,true,false,174,cp-sat,10000,minizinc,linear,0,1,false
hakank,grocery/grocery2,false,,true,false,479,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,guards_and_apples/guards_and_apples,false,,true,false,247,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,guards_and_apples/guards_and_apples2,false,,true,false,262,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,gunport_problem/gunport_problem1,false,6.0,true,true,237,cp-sat,10000,minizinc,linear,0,8,false
hakank,gunport_problem/gunport_problem2,false,,true,false,201,cp-sat,10000,minizinc,linear,0,9,false
hakank,hamming_distance/hamming_distance,false,,true,false,95,cp-sat,10000,minizinc,linear,0,1,false
hakank,hanging_weights/hanging_weights,false,,true,false,208,cp-sat,10000,minizinc,global,1,0,false
hakank,hardy/hardy_1729,false,,true,false,416,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,harry_potter_seven_potions/harry_potter_seven_potions,false,,true,false,186,cp-sat,10000,minizinc,global,5,0,false
hakank,heterosquare/heterosquare,false,,true,false,401,cp-sat,10000,minizinc,global,7,4,false
hakank,hidato/hidato,false,,true,false,266,cp-sat,10000,minizinc,global,1,0,false
hakank,hidato_exists/hidato_exists,false,,true,false,237,cp-sat,10000,minizinc,global,1,0,false
hakank,hidato_table/hidato_table,false,,true,false,493,cp-sat,10000,minizinc,global,5,0,false
hakank,hidato_table/hidato_table2,false,,true,false,325,cp-sat,10000,minizinc,global,5,1,false
hakank,high_iq_problem/high_iq_problem,false,,true,false,728,cp-sat,10000,minizinc,global,1,0,false
hakank,hitchcock_transporation_problem/hitchcock_transporation_problem,false,2651.0,true,true,3,cp-sat,10000,minizinc,global,3,3,false
hakank,hitting_set/hitting_set,false,9.0,true,false,353,cp-sat,10000,minizinc,global,2,1,false
hakank,honey_division/honey_division,false,,true,false,135,cp-sat,10000,minizinc,linear,0,4,false
hakank,houses/houses,false,,true,false,246,cp-sat,10000,minizinc,global,2,0,false
hakank,how_old_am_i/how_old_am_i,false,,true,false,122,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,huey_dewey_louie/huey_dewey_louie,false,,true,false,143,cp-sat,10000,minizinc,pseudo-boolean,0,0,true
hakank,hundred_doors_optimized/hundred_doors_optimized,false,,true,false,170,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,hundred_doors_optimized_array/hundred_doors_optimized_array,false,,true,false,176,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,hundred_doors_unoptimized/hundred_doors_unoptimized,false,,true,false,307,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,hundred_doors_unoptimized/hundred_doors_unoptimized2,false,,true,false,551,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,hundred_fowls/hundred_fowls,false,,true,false,123,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,ice_cream/ice_cream,false,53180.0,true,true,455,cp-sat,10000,minizinc,linear,0,3,false
hakank,imply/imply,false,,true,false,156,cp-sat,10000,minizinc,pseudo-boolean,0,0,true
hakank,in_interval/in_interval,false,,true,false,149,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,in_relation/in_relation,false,,true,false,147,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,in_same_partition/in_same_partition,false,,true,false,269,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,in_set/in_set,false,,true,false,177,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,increasing_except/increasing_except_0,false,,true,false,248,cp-sat,10000,minizinc,arithmetic,0,0,false
hakank,indexed_sum/indexed_sum,false,,true,false,129,cp-sat,10000,minizinc,global,1,1,false
hakank,inflexions/inflexions,false,,true,false,193,cp-sat,10000,minizinc,linear,0,1,false
hakank,int_value_precede/int_value_precede,false,,true,false,161,cp-sat,10000,minizinc,linear,0,1,false
hakank,integer_programming/integer_programming1,true,170.0,true,true,10,cp-sat,10000,minizinc,global,1,0,false
hakank,inter_distance/inter_distance,true,4.0,true,true,31,cp-sat,10000,minizinc,global,2,0,false
hakank,inverse_within_range/inverse_within_range,false,,true,false,244,cp-sat,10000,minizinc,global,1,0,false
hakank,investment_problem/investment_problem,false,,true,false,213,cp-sat,10000,minizinc,global,2,2,false
